Name,Website,LinkedIn,Primary Phone,Phone,Languages,Segment
Super Lagoa - MWN COMERCIAL DE ALIMENTOS LTDA,,http://www.linkedin.com/company/mwn-comercial-de-alimentos-ltda-super-lagoa,"{'number': '+55 85 3276-3115', 'source': 'Account', 'sanitized_number': '+558532763115'}",+55 85 3276-3115,Portuguese,
D'Granel Transportes,http://www.dgranel.com.br,http://www.linkedin.com/company/d-granel-transportes,"{'number': '+55 31 3503-3000', 'source': 'Scraped', 'sanitized_number': '+553135033000'}",+55 31 3503-3000,,
UnidaSul Distribuidora Alimentícia S/A.,http://www.unidasul.com.br,http://www.linkedin.com/company/unidasul,"{'number': '+55 51 3458-9700', 'source': 'Scraped', 'sanitized_number': '+555134589700'}",+55 51 3458-9700,,
Fazendão Agronegócio,http://www.fazendaoagronegocio.com.br,http://www.linkedin.com/company/fazendao,{},,,
São Marcos Saúde e Medicina Diagnóstica,http://www.saomarcoslaboratorio.com.br,http://www.linkedin.com/company/s%c3%a3o-marcos-laborat%c3%b3rio,{},,Portuguese,
Grupo BTZ,http://www.grupobtz.com.br,http://www.linkedin.com/company/grupo-btz,{},,,
Orthopride,http://www.orthopride.com.br,http://www.linkedin.com/company/grupoorthopride,{},,,
CCR Metrô Bahia,,http://www.linkedin.com/company/ccrmetrobahiaoficial,{},,,
Grupo Viralcool,http://www.viralcool.com.br,http://www.linkedin.com/company/grupoviralcool,"{'number': '+55 16 3952-9900', 'source': 'Scraped', 'sanitized_number': '+551639529900'}",+55 16 3952-9900,,
Capal Cooperativa Agroindustrial,http://www.capal.coop.br,http://www.linkedin.com/company/capal-cooperativa-agroindustrial,"{'number': '+55 43 3512-1000', 'source': 'Scraped', 'sanitized_number': '+554335121000'}",+55 43 3512-1000,,
JF  Citrus Agropecuária S.A.,http://www.jfcitrus.com.br,http://www.linkedin.com/company/jf-citrus-agropecu%c3%a1ria-s.a.,"{'number': '+55 17 3345-9800', 'source': 'Account', 'sanitized_number': '+551733459800'}",+55 17 3345-9800,,
Transportes Cavalinho,http://www.cavalinho.com.br,http://www.linkedin.com/company/transportes-cavalinho,"{'number': '+55 54 3511-8000', 'source': 'Scraped', 'sanitized_number': '+555435118000'}",+55 54 3511-8000,Portuguese,
Lojas Eskala,http://www.eskala.com.br,http://www.linkedin.com/company/lojas-eskala,{},,Portuguese,
Modular Cargas,http://www.modular.com.br,http://www.linkedin.com/company/modularcargas,"{'number': '+55 800 051 3500', 'source': 'Scraped', 'sanitized_number': '+558000513500'}",+55 800 051 3500,Portuguese,
Unimed Londrina,http://www.unimedlondrina.com.br,http://www.linkedin.com/company/unimedlondrina,{},,,
Unimed João Pessoa,,http://www.linkedin.com/company/unimedjoaopessoa,{},,,
TK Logística do Brasil,http://www.tklogistica.com.br,http://www.linkedin.com/company/tklogisticadobrasil,"{'number': '+55 11 2500-9448', 'source': 'Scraped', 'sanitized_number': '+551125009448'}",+55 11 2500-9448,,
Lojas REDE,http://www.lojasrede.com.br,http://www.linkedin.com/company/lojas-rede,{},,Portuguese,
Hospital Biocor Instituto,,http://www.linkedin.com/company/biocor_instituto,{},,,
MILIUM,http://www.milium.com.br,http://www.linkedin.com/company/milium,"{'number': '+55 48 3226-5814', 'source': 'Account', 'sanitized_number': '+554832265814'}",+55 48 3226-5814,Portuguese,
Mr. Cat,http://www.mrcat.com.br,http://www.linkedin.com/company/mr-cat,"{'number': '+55 21 2278-5727', 'source': 'Owler', 'sanitized_number': '+552122785727'}",+55 21 2278-5727,Portuguese,
Grupo Ibiapina,http://www.grupoibiapina.com.br,http://www.linkedin.com/company/ibiapinabraveo,"{'number': '+55 85 3444-4500', 'source': 'Account', 'sanitized_number': '+558534444500'}",+55 85 3444-4500,,
Oniz Distribuidora Ltda,http://www.oniz.com.br,http://www.linkedin.com/company/onizdistribuidora,"{'number': '+1 724-261-0001', 'source': 'Scraped', 'sanitized_number': '+17242610001'}",+1 724-261-0001,Portuguese,
Grupo Carmen Steffens,http://www.carmensteffens.com.br,http://www.linkedin.com/company/grupo-carmen-steffens,{},,English,
Mantris,http://www.mantris.com.br,http://www.linkedin.com/company/mantris,{},,Portuguese,
GoodBom Supermercados,http://www.goodbom.com.br,http://www.linkedin.com/company/goodbomsupermercados,{},,,
Cia Muller de Bebidas,http://www.ciamuller.com.br,http://www.linkedin.com/company/cia-muller-de-bebidas,{},,English,
ACP Bioenergia,http://www.acpbioenergia.com.br,http://www.linkedin.com/company/acpbioenergiaoficial,{},,,
Transpedrosa S.A.,http://www.transpedrosa.com.br,http://www.linkedin.com/company/transpedrosa-sa,"{'number': '+55 31 3029-2800', 'source': 'Scraped', 'sanitized_number': '+553130292800'}",+55 31 3029-2800,Portuguese,
Grupo Baía Sul,http://www.hospitalbaiasul.com.br,http://www.linkedin.com/company/grupo-baia-sul,{},,Portuguese,
Pontofrio,http://www.pontofrio.com.br,http://www.linkedin.com/company/pontofrio,"{'number': '+55 4003-8388', 'source': 'Scraped', 'sanitized_number': '+5540038388'}",+55 4003-8388,"Portuguese, Portuguese",
Nagem,http://www.nagem.com.br,http://www.linkedin.com/company/nagem,"{'number': '+55 800 080 2121', 'source': 'Scraped', 'sanitized_number': '+558000802121'}",+55 800 080 2121,Portuguese,
Rapidão Cometa,http://www.rapidaocometa.com.br,http://www.linkedin.com/company/rapidao-cometa,{},,,
Pichau,http://www.pichau.com.br,http://www.linkedin.com/company/pichau,"{'number': '+55 47 99640-6375', 'source': 'Account', 'sanitized_number': '+5547996406375'}",+55 47 99640-6375,,
Massima Alimentação,http://www.massimaalimentacao.com.br,http://www.linkedin.com/company/massima-alimenta%c3%a7%c3%a3o,{},,,
Muito Mais,http://www.muitomais.com.br,http://www.linkedin.com/company/muitomaispaixaoemservir,"{'number': '+55 31 3500-3000', 'source': 'Scraped', 'sanitized_number': '+553135003000'}",+55 31 3500-3000,,
São Lucas Hospital,http://www.gruposaolucas.com.br,http://www.linkedin.com/company/sao-lucas-hospital,"{'number': '+55 16 4009-0020', 'source': 'Scraped', 'sanitized_number': '+551640090020'}",+55 16 4009-0020,,
Irmandade da Santa Casa de Misericórdia de Curitiba,http://www.irmandadesantacasacuritiba.com.br,http://www.linkedin.com/company/irmandade-da-santa-casa-de-miseric%c3%b3rdia-de-curitiba,"{'number': '+55 41 3320-3500', 'source': 'Scraped', 'sanitized_number': '+554133203500'}",+55 41 3320-3500,,
PRIMATO COOPERATIVA AGROINDUSTRIAL,http://www.primato.com.br,http://www.linkedin.com/company/primato-cooperativa-agroindustrial,{},,,
Unimed Teresina,,http://www.linkedin.com/company/unimedteresina,{},,,
Granja Brasilia Agroindustrial Avicola,http://www.granjabrasilia.com.br,http://www.linkedin.com/company/grupobrasilia,"{'number': '+55 37 3233-5100', 'source': 'Scraped', 'sanitized_number': '+553732335100'}",+55 37 3233-5100,,
Companhia Minuano de Alimentos,http://www.minuano.com.br,http://www.linkedin.com/company/companhia-minuano-de-alimentos,{},,"Portuguese, French",
Serilon,http://www.serilon.com.br,http://www.linkedin.com/company/serilon,{},,Portuguese,
Oral Sin,http://www.oralsin.com.br,http://www.linkedin.com/company/oralsinfranchising,{},,,
Intermarítima Portos e Logística S.A.,http://www.intermaritima.com.br,http://www.linkedin.com/company/intermaritima-terminais,{},,Portuguese,
Supermercado Moderno,http://www.sm.com.br,http://www.linkedin.com/company/supermercado-moderno,{},,Portuguese,
Unimed Bauru,http://www.unimedbauru.com.br,http://www.linkedin.com/company/unimed-bauru,"{'number': '+55 14 3235-3322', 'source': 'Account', 'sanitized_number': '+551432353322'}",+55 14 3235-3322,,
Racco Cosméticos,,http://www.linkedin.com/company/raccocosmeticos,{},,Portuguese,
Sociedade Fogás Ltda,http://www.fogas.com.br,http://www.linkedin.com/company/sociedade-fog-s-ltda,"{'number': '+55 68 2106-9292', 'source': 'Account', 'sanitized_number': '+556821069292'}",+55 68 2106-9292,Portuguese,
Asun Supermercados,http://www.asun.com.br,http://www.linkedin.com/company/asun-supermercados,{},,,
Clinipam - Clínica Paranaense de Assistência Médica,http://www.clinipam.com.br,http://www.linkedin.com/company/clinipam,{},,,
Alimentos Zaeli,http://www.zaeli.com.br,http://www.linkedin.com/company/alimentoszaeli,{},,,
Via Mia,http://www.viamia.com.br,http://www.linkedin.com/company/via-mia,{},,Portuguese,
Rio Grande Energia - RGE,http://www.rge-rs.com.br,http://www.linkedin.com/company/rge,{},,,
Smart Fit Colombia,http://www.smartfit.com.co,http://www.linkedin.com/company/smartfitcolombia,"{'number': '+55 32 3458-3063', 'source': 'Scraped', 'sanitized_number': '+553234583063'}",+55 32 3458-3063,,
Hospital Evangélico,http://www.he.org.br,http://www.linkedin.com/company/hospevangelico,"{'number': '+55 31 2138-8300', 'source': 'Scraped', 'sanitized_number': '+553121388300'}",+55 31 2138-8300,,
A FÓRMULA - Farmácia de Manipulação,http://www.aformulabr.com.br,http://www.linkedin.com/company/aformulafarmacia,{},,Portuguese,
Super Terminais,http://www.superterminais.com.br,http://www.linkedin.com/company/superterminais,"{'number': '+55 92 3623-3704', 'source': 'Scraped', 'sanitized_number': '+559236233704'}",+55 92 3623-3704,Portuguese,
Jazam Alimentos,http://www.jazam.com.br,http://www.linkedin.com/company/jazam-alimentos,"{'number': '+55 14 3405-2000', 'source': 'Account', 'sanitized_number': '+551434052000'}",+55 14 3405-2000,"Portuguese, Spanish",
Hospital Stella Maris,http://www.hospitalstellamaris.com.br,http://www.linkedin.com/company/hospital-stella-maris,"{'number': '+55 11 2423-8500', 'source': 'Scraped', 'sanitized_number': '+551124238500'}",+55 11 2423-8500,Portuguese,
Fort Atacadista,http://www.fortatacadista.com.br,http://www.linkedin.com/company/fort-atacadista,"{'number': '+55 48 2108-2850', 'source': 'Account', 'sanitized_number': '+554821082850'}",+55 48 2108-2850,,
Motrice Soluções em Energia,http://www.motricese.com.br,http://www.linkedin.com/company/motricese,"{'number': '+55 81 2122-2300', 'source': 'Scraped', 'sanitized_number': '+558121222300'}",+55 81 2122-2300,,
Sorridents,http://www.franquiassorridents.com.br,http://www.linkedin.com/company/sorridentsclinicas,{},,Portuguese,
Unimed Ponta Grossa,http://www.unimedpg.com.br,http://www.linkedin.com/company/unimedpg,{},,,
Pão de Açúcar Oficial,http://www.paodeacucar.com,http://www.linkedin.com/company/pao-de-acucar-oficial,{},,,
CAMDA - Cooperativa Agropecuária,http://www.camda.com.br,http://www.linkedin.com/company/camdaoficial,{},,Portuguese,
Grupo Jorlan,http://www.grupojorlan.com.br,http://www.linkedin.com/company/grupo-jorlan,{},,Portuguese,
OAKBERRY,http://www.oakberry.com,http://www.linkedin.com/company/oakberry,{},,,
Agroinsumos,http://www.agroinsumosmt.com.br,http://www.linkedin.com/company/agroinsumosmt,{},,,
Morada Transportes,http://www.morada.com.br,http://www.linkedin.com/company/moradalogistica,{},,Portuguese,
Unimed Maringá,http://www.unimedmaringa.com.br,http://www.linkedin.com/company/unimedmaringa,{},,,
Fockink,http://www.fockink.ind.br,http://www.linkedin.com/company/grupo-fockink,"{'number': '+55 55 3375-9500', 'source': 'Account', 'sanitized_number': '+555533759500'}",+55 55 3375-9500,,
Laser Fast Depilação,http://www.laserfast.com.br,http://www.linkedin.com/company/laser-fast-depilacao,{},,,
Portobello Shop,,http://www.linkedin.com/company/portobello-shop,"{'number': '+55 11 3083-7399', 'source': 'Scraped', 'sanitized_number': '+551130837399'}",+55 11 3083-7399,,
Astra Foods,http://www.astrafoods.com.br,http://www.linkedin.com/company/astrafoods,"{'number': '+55 44 3676-8100', 'source': 'Account', 'sanitized_number': '+554436768100'}",+55 44 3676-8100,Portuguese,
RV Ímola,http://www.rvimola.com.br,http://www.linkedin.com/company/rvimola,"{'number': '+55 11 2404-7070', 'source': 'Account', 'sanitized_number': '+551124047070'}",+55 11 2404-7070,Portuguese,
Casa Di Conti,http://www.casadiconti.com.br,http://www.linkedin.com/company/casadiconti,{},,,
Copercana,http://www.copercana.com.br,http://www.linkedin.com/company/copercana,"{'number': '+55 16 3946-3300', 'source': 'Scraped', 'sanitized_number': '+551639463300'}",+55 16 3946-3300,,
QUALITY,http://www.qualityentregas.com.br,http://www.linkedin.com/company/eusouqe,"{'number': '+55 11 4085-6300', 'source': 'Account', 'sanitized_number': '+551140856300'}",+55 11 4085-6300,,
LAMSA,http://www.lamsa.com.br,http://www.linkedin.com/company/lamsa,{},,Portuguese,
CELESC - Centrais Elétricas de Santa Catarina,http://www.celesc.com.br,http://www.linkedin.com/company/celescoficial,{},,"Portuguese, Portuguese",
Casas Pedro,http://www.casaspedro.com.br,http://www.linkedin.com/company/casas-pedro,"{'number': '+55 21 3861-9040', 'source': 'Scraped', 'sanitized_number': '+552138619040'}",+55 21 3861-9040,,
Rede Cooper,http://www.cooper.coop.br,http://www.linkedin.com/company/coopercooperativa,{},,Portuguese,
Atual Cargas Transportes Ltda,http://www.atualcargas.com.br,http://www.linkedin.com/company/atual-cargas-transportes,"{'number': '+55 11 3908-0600', 'source': 'Scraped', 'sanitized_number': '+551139080600'}",+55 11 3908-0600,,
Medicamental Distribuidora,http://www.medicamental.com.br,http://www.linkedin.com/company/medicamentaldistribuidora,{},,,
Grupo Carone,http://www.carone.com.br,http://www.linkedin.com/company/grupo-carone,"{'number': '+55 27 3399-3000', 'source': 'Scraped', 'sanitized_number': '+552733993000'}",+55 27 3399-3000,,
Casa Freitas,http://www.casafreitas.com.br,http://www.linkedin.com/company/casa-freitas,"{'number': '+55 85 3433-5520', 'source': 'Account', 'sanitized_number': '+558534335520'}",+55 85 3433-5520,,
"TACO - Roupas, Moda / Varejo",http://www.taco.com.br,http://www.linkedin.com/company/tacomoda,{},,Portuguese,
Centro de Informática UFPE,,http://www.linkedin.com/school/cinufpe,"{'number': '+55 81 2126-8105', 'source': 'Account', 'sanitized_number': '+558121268105'}",+55 81 2126-8105,,
Supermercados Mundial,http://www.supermercadosmundial.com.br,http://www.linkedin.com/company/supermercados-mundial,{},,,
Hospital Nossa Senhora das Neves,http://www.hnsn.com.br,http://www.linkedin.com/company/hnsn,{},,Portuguese,
Unimed Piracicaba,http://www.unimedpiracicaba.com.br,http://www.linkedin.com/company/unimed-piracicaba,{},,,
Dalben Supermercados,http://www.superdalben.com.br,http://www.linkedin.com/company/dalbensupermercados,{},,Portuguese,
Grupo Maroni Brasil,http://www.grupomaronibrasil.com.br,http://www.linkedin.com/company/maroni-transportes,{},,,
Grupo D'avó,http://www.davo.com.br,http://www.linkedin.com/company/grupodavo,{},,Portuguese,
Di Gaspi,http://www.digaspi.com.br,http://www.linkedin.com/company/di-gaspi,{},,Portuguese,
In-Haus - Inteligência em Logística,,http://www.linkedin.com/company/inhauslogistica,{},,,
Hospital Porto Dias,http://www.hpd.com.br,http://www.linkedin.com/company/hospitalpdias,"{'number': '+55 91 3084-3000', 'source': 'Owler', 'sanitized_number': '+559130843000'}",+55 91 3084-3000,,
Levo Alimentos,http://www.levoalimentos.com.br,http://www.linkedin.com/company/plusval-alimentos,{},,,
Segala's Alimentos,http://www.segalas.com.br,http://www.linkedin.com/company/segalas,{},,,
TECMAR Transporte & Logística,http://www.tecmartransportes.com.br,http://www.linkedin.com/company/tecmar-transportes-ltda,"{'number': '+55 11 3613-5922', 'source': 'Owler', 'sanitized_number': '+551136135922'}",+55 11 3613-5922,,
Enxuto,http://www.enxuto.com,http://www.linkedin.com/company/enxuto,{},,Portuguese,
Valorem Agronegócios,http://www.valoremag.com,http://www.linkedin.com/company/valoremag,{},,,
Livance,http://www.livance.com.br,http://www.linkedin.com/company/livance,"{'number': '+55 11 93305-8380', 'source': 'Owler', 'sanitized_number': '+5511933058380'}",+55 11 93305-8380,Portuguese,
doTERRA Brasil - Business Oficial,,http://www.linkedin.com/company/doterrabr,{},,,
Complexo de Saúde Pequeno Cotolengo,http://www.pequenocotolengo.org.br,http://www.linkedin.com/company/complexo-de-saude-pequeno-cotolengo,{},,Portuguese,
Asa Branca Indl. Coml. e Importadora LTDA,http://www.asabranca.ind.br,http://www.linkedin.com/company/asabrancadistribuidora,"{'number': '+55 800 284 1570', 'source': 'Scraped', 'sanitized_number': '+558002841570'}",+55 800 284 1570,English,
LENARGE TRANSPORTES E SERVIÇOS,http://www.lenarge.com.br,http://www.linkedin.com/company/lenargetransportes,{},,,
Grupo Olfar,http://www.olfar.ind.br,http://www.linkedin.com/company/grupoolfar,"{'number': '+55 54 2106-2600', 'source': 'Account', 'sanitized_number': '+555421062600'}",+55 54 2106-2600,,
Supermercados Avenida,http://www.supermercadosavenida.com.br,http://www.linkedin.com/company/supermercadosavenida,{},,,
Agricopel,http://www.agricopel.com.br,http://www.linkedin.com/company/grupo-agricopel,{},,,
Economart Atacadista,http://www.economart.com.br,http://www.linkedin.com/company/economart-atacadista,{},,,
Receita Federal do Brasil,http://www.receitafederal.gov.br,http://www.linkedin.com/company/receita-federal-do-brasil,{},,,
L'AUTO CARGO,http://www.lautocargo.com.br,http://www.linkedin.com/company/lauto-cargo,{},,,
Wellz by Wellhub,http://www.wellzcare.com,http://www.linkedin.com/company/wellzbywellhub,{},,,
Boa Supermercados,http://www.boasupermercados.com.br,http://www.linkedin.com/company/boa-supermercados,{},,,
Fazenda Colorado,http://www.fazendacolorado.com.br,http://www.linkedin.com/company/fazendacolorado,{},,,
EBSE Engenharia de Soluções,http://www.ebse.com.br,http://www.linkedin.com/company/ebse-engenharia-de-solucoes,"{'number': '+55 21 2404-9000', 'source': 'Account', 'sanitized_number': '+552124049000'}",+55 21 2404-9000,Portuguese,
