Name,Website,LinkedIn,Primary Phone,Phone,Languages,Segment
Moove+ Logística e Transporte,http://www.moovemais.com.br,http://www.linkedin.com/company/moovemais,"{'number': '+55 11 5033-3260', 'source': 'Account', 'sanitized_number': '+551150333260'}",+55 11 5033-3260,,
Maravilhas do Lar,http://www.maravilhasdolar.com,http://www.linkedin.com/company/maravilhasdolar,"{'number': '+55 11 4000-1567', 'source': 'Scraped', 'sanitized_number': '+551140001567'}",+55 11 4000-1567,,
Livraria da Vila,http://www.livrariadavila.com.br,http://www.linkedin.com/company/livraria-da-vila,{},,Portuguese,
Auto Peças Padre Cícero,http://www.pecicero.com.br,http://www.linkedin.com/company/autopecaspecicero,"{'number': '+55 85 3499-9000', 'source': 'Scraped', 'sanitized_number': '+558534999000'}",+55 85 3499-9000,,
Lontano Transportes,http://www.lontano.com.br,http://www.linkedin.com/company/lontano-transportes,{},,Portuguese,
Soma Logística e Locações Ltda,http://www.somalogistica.com.br,http://www.linkedin.com/company/somalogistica,{},,,
Simak Rent,http://www.simakrent.com,http://www.linkedin.com/company/simak-rent,{},,,
GTS ,http://www.gtsdobrasil.ind.br,http://www.linkedin.com/company/gts-do-brasil,"{'number': '+55 49 3251-7100', 'source': 'Account', 'sanitized_number': '+554932517100'}",+55 49 3251-7100,,
Autoglass Brasil,,http://www.linkedin.com/company/autoglass-brasil-oficial,{},,,
CET Logistics,http://www.cet-logistics.com,http://www.linkedin.com/company/cet-logistics,{},,,
VIGORITO,,http://www.linkedin.com/company/vigorito,{},,Portuguese,
Grupo Adonai,http://www.adonaisc.com,http://www.linkedin.com/company/gpadonai,"{'number': '+55 31 4138-2330', 'source': 'Scraped', 'sanitized_number': '+553141382330'}",+55 31 4138-2330,,
Ayumi Supermercados,http://www.ayumi.com.br,http://www.linkedin.com/company/ayumi-supermercados,{},,,
D21 Motors | CAOA Chery,http://www.d21motors.com.br,http://www.linkedin.com/company/d21motors,"{'number': '+55 62 3096-1700', 'source': 'Scraped', 'sanitized_number': '+556230961700'}",+55 62 3096-1700,,
Copabo Industria e Comercio de Produtos Tecnicos Ltda,http://www.copabo.com.br,http://www.linkedin.com/company/copabo-industria,"{'number': '+55 11 3741-6650', 'source': 'Scraped', 'sanitized_number': '+551137416650'}",+55 11 3741-6650,,
Grupo Cical,http://www.cical.com.br,http://www.linkedin.com/company/grupo-cical,{},,Portuguese,
Casa Santa Luzia,http://www.santaluzia.com.br,http://www.linkedin.com/company/casasantaluzia,{},,Portuguese,
Renovação Logística,http://www.renovacaologistica.com.br,http://www.linkedin.com/company/renovacao-logistica,{},,,
Riozen Toyota,http://www.riozen.com.br,http://www.linkedin.com/company/riozen,"{'number': '+55 21 3959-4796', 'source': 'Scraped', 'sanitized_number': '+552139594796'}",+55 21 3959-4796,,
Rede Supermarket,http://www.redesupermarket.com.br,http://www.linkedin.com/company/redesupermarket,{},,,
Casa do Pão de Queijo,http://www.casadopaodequeijo.com.br,http://www.linkedin.com/company/casa-do-p-o-de-queijo,"{'number': '+55 800 772 0060', 'source': 'Scraped', 'sanitized_number': '+558007720060'}",+55 800 772 0060,Portuguese,
Grupo Lins Ferrão,,http://www.linkedin.com/company/grupolinsferrao,{},,,
Hyundai Glovis Brasil Logística,http://www.glovis.com.br,http://www.linkedin.com/company/hyundai-glovis-hyundai-motor-group-,{},,,
RN Express,http://www.rnlogistica.com.br,http://www.linkedin.com/company/rn-log%c3%adstica,{},,Portuguese,
Rede Uniforça,http://www.redeuniforca.com.br,http://www.linkedin.com/company/redeuniforca,"{'number': '+55 85 3066-5396', 'source': 'Account', 'sanitized_number': '+558530665396'}",+55 85 3066-5396,,
Grupo Prime Cargo - Soluções  Logísticas,http://www.grupoprimecargo.com.br,http://www.linkedin.com/company/grupoprimecargo,"{'number': '+551100005000', 'source': 'Scraped', 'sanitized_number': '+551100005000'}",+551100005000,,
INTECOM INTELIGÊNCIA LOGÍSTICA,http://www.intecomlogistica.com.br,http://www.linkedin.com/company/intecom-servi-os-de-log-stica-ltda,{},,"English, Portuguese",
ISMA,http://www.isma.com.br,http://www.linkedin.com/company/ismaltda,{},,,
Frigelar Comércio e Indústria Ltda,,http://www.linkedin.com/company/frigelar-com%c3%a9rcio-e-ind%c3%bastria-ltda,{},,,
UniSuper,http://www.unisuper.com.br,http://www.linkedin.com/company/unisuper-novovarejo,{},,Portuguese,
Greentech | Locação Intralogística,http://www.greentech.log.br,http://www.linkedin.com/company/greentech-locacao-intralogistica,{},,Portuguese,
Rede Natus Farma,http://www.natusfarma.com.br,http://www.linkedin.com/company/redenatusfarma,{},,,
Farmácias Morifarma,http://www.morifarma.com.br,http://www.linkedin.com/company/farm%c3%a1cias-morifarma,{},,,
Aurora EADI,http://www.eadiaurora.com.br,http://www.linkedin.com/company/auroraeadi,"{'number': '+55 15 3235-4800', 'source': 'Scraped', 'sanitized_number': '+551532354800'}",+55 15 3235-4800,Portuguese,
X Supermercados,http://www.xsupermercados.com.br,http://www.linkedin.com/company/x-supermercados,{},,Portuguese,
Le Postiche,http://www.lepostiche.com.br,http://www.linkedin.com/company/le-postiche,{},,,
AGV,http://www.solistica.io,http://www.linkedin.com/company/somosagv,{},,,
Recco Lingerie,http://www.recco.com.br,http://www.linkedin.com/company/recco-oficial,"{'number': '+55 44 2101-6262', 'source': 'Scraped', 'sanitized_number': '+554421016262'}",+55 44 2101-6262,Portuguese,
Shopping Center Iguatemi Bosque,,http://www.linkedin.com/company/shopping-center-iguatemi-bosque,"{'number': '+55 85 3477-3560', 'source': 'Account', 'sanitized_number': '+558534773560'}",+55 85 3477-3560,Portuguese,
CSI Cargo,http://www.csicargo.com.br,http://www.linkedin.com/company/csicargo,{},,Portuguese,
Rede Schumann,http://www.schumann.com.br,http://www.linkedin.com/company/schumann-moveis-e-eletro-ltda,"{'number': '+55 800 642 1060', 'source': 'Scraped', 'sanitized_number': '+558006421060'}",+55 800 642 1060,Portuguese,
Avilan Transportes e Logística,http://www.avilan.com.br,http://www.linkedin.com/company/avilantransp,{},,,
Grupo Carmais,http://www.carmais.com.br,http://www.linkedin.com/company/grupocarmais,"{'number': '+55 85 3306-8889', 'source': 'Scraped', 'sanitized_number': '+558533068889'}",+55 85 3306-8889,Portuguese,
SANTIL COMERCIAL ELETRICA EIRELI,http://www.santil.com.br,http://www.linkedin.com/company/santil-comercial-eletrica-eireli,{},,Portuguese,
Kidy Calçados,http://www.kidy.com.br,http://www.linkedin.com/company/kidyoficial,"{'number': '+55 18 3643-2501', 'source': 'Scraped', 'sanitized_number': '+551836432501'}",+55 18 3643-2501,,
Elba Equipamentos e Serviços S/A,http://www.elba.com.br,http://www.linkedin.com/company/elbaequipamentos,"{'number': '+55 31 3555-2600', 'source': 'Scraped', 'sanitized_number': '+553135552600'}",+55 31 3555-2600,,
PACCO,http://www.paccoby.com.br,http://www.linkedin.com/company/paccoby,{},,,
Grupo Belcar,http://www.belcar.com.br,http://www.linkedin.com/company/grupo-belcar,{},,,
Hiperpan,http://www.hiperpan.com,http://www.linkedin.com/company/hiperpan-ind-e-comercio-alimentos-congelados-ltda,{},,,
Rede Graal,http://www.redegraal.com.br,http://www.linkedin.com/company/rede-graal,{},,"English, Portuguese, Spanish",
Consumo,,http://www.linkedin.com/company/fmcgbr,{},,,
Distrimed,http://www.distrimed.com.br,http://www.linkedin.com/company/distrimed,{},,,
Tennisbar,http://www.tennisbar.com.br,http://www.linkedin.com/company/tennisbarofficial,{},,,
EMIS MINAS,http://www.emisminas.com.br,http://www.linkedin.com/company/emisminas,{},,,
Farmácias Unipreço,http://www.farmaciasunipreco.com.br,http://www.linkedin.com/company/farmaciasunipreco,"{'number': '+55 41 3055-9900', 'source': 'Scraped', 'sanitized_number': '+554130559900'}",+55 41 3055-9900,,
Tapajos Distribuidora de Produtos Farmaceuticos Ltda,http://www.tapajosam.com.br,http://www.linkedin.com/company/tapajos-distribuidora-de-produtos-farmaceuticos-ltda,{},,,
Torre e Cia S/A,,http://www.linkedin.com/company/torre-e-cia-s-a,"{'number': '+55 31 7883-9388', 'source': 'Scraped', 'sanitized_number': '+553178839388'}",+55 31 7883-9388,,
Sertão,http://www.sertao.com.br,http://www.linkedin.com/company/lojasertao,"{'number': '+679 952 5554', 'source': 'Scraped', 'sanitized_number': '+6799525554'}",+679 952 5554,,
Santa Emília Automóveis e Motos,http://www.santaemilia.com.br,http://www.linkedin.com/company/santa-em-lia-ve-culos,"{'number': '+55 16 2132-2132', 'source': 'Scraped', 'sanitized_number': '+551621322132'}",+55 16 2132-2132,Portuguese,
CB Full,http://www.asaplog.com.br,http://www.linkedin.com/company/asaplog,"{'number': '+55 41 4063-5080', 'source': 'Account', 'sanitized_number': '+554140635080'}",+55 41 4063-5080,Portuguese,
Vitorialog Transportes,http://www.vitorialog.com.br,http://www.linkedin.com/company/vitorialog-oficial,{},,,
Grupo Trapézio,http://www.grupotrapezio.com.br,http://www.linkedin.com/company/grupotrapezio,{},,,
Shopping Eldorado,http://www.shoppingeldorado.com.br,http://www.linkedin.com/company/shopping-eldorado,{},,English,
Grupo Dismotor,http://www.dismotor.com.br,http://www.linkedin.com/company/grupodismotor,"{'number': '+55 19 3785-9494', 'source': 'Scraped', 'sanitized_number': '+551937859494'}",+55 19 3785-9494,,
Monjuá,http://www.monjua.com.br,http://www.linkedin.com/company/monjuaoficial,{},,,
Alô Bebê,http://www.alobebe.com.br,http://www.linkedin.com/company/alo-bebe,{},,,
GrandVision by Fototica,http://www.oticagrandvision.com.br,http://www.linkedin.com/company/grandvisionbyfototica,"{'number': '+55 11 4000-2991', 'source': 'Scraped', 'sanitized_number': '+551140002991'}",+55 11 4000-2991,Portuguese,
Tito Smart Modal Logistics,http://www.titoonline.com,http://www.linkedin.com/company/titosmartmodallogistics,{},,Portuguese,
Ricoy Associação Central Supermercados,,http://www.linkedin.com/company/ricoy-associa-o-central-de-negocios,{},,Portuguese,
Shopping Cidade Jardim,http://www.cidadejardimshopping.com.br,http://www.linkedin.com/company/shopping-cidade-jardim,{},,Portuguese,
VTCLOG,http://www.vtclog.com.br,http://www.linkedin.com/company/vtc-log,{},,,
Cabral & Sousa,http://www.cabralesousa.com.br,http://www.linkedin.com/company/cabralesousa,{},,,
RedeMAIS RN,http://www.redemaisrn.com.br,http://www.linkedin.com/company/redemais-rn,"{'number': '+36 36 051 333', 'source': 'Scraped', 'sanitized_number': '+3636051333'}",+36 36 051 333,Portuguese,
Scapini Transportes,http://www.scapini.com.br,http://www.linkedin.com/company/scapinitransportes,{},,,
Flex Atacarejo,http://www.flexatacarejo.com.br,http://www.linkedin.com/company/flexatacarejo,{},,,
Polato,http://www.polatosementes.com.br,http://www.linkedin.com/company/polatosementes,{},,,
Rofatto Supermercados,http://www.rofattosupermercados.com.br,http://www.linkedin.com/company/rofattosupermercados,{},,,
Iquegami Supermercados,http://www.iquegami.com.br,http://www.linkedin.com/company/iquegamisupermercados,{},,,
JAT Transportes e Logística S.A.,http://www.grupojat.com.br,http://www.linkedin.com/company/grupojatoficial,{},,Portuguese,
Agro,http://www.agrodiv.org,http://www.linkedin.com/company/prosasobreagro,{},,,
DP4 Negocios e Distribuicao Ltda.,http://www.dp4.com.br,http://www.linkedin.com/company/dp4-negocios-e-distribuicao-ltda-,{},,Portuguese,
KINGS Sneakers Shop,http://www.lojakings.com.br,http://www.linkedin.com/company/kings-sneakers-shop,"{'number': '+55 11 3223-1624', 'source': 'Scraped', 'sanitized_number': '+551132231624'}",+55 11 3223-1624,Portuguese,
Bora Transportes,http://www.boratransportes.com.br,http://www.linkedin.com/company/boratransportes,"{'number': '+55 11 2081-7380', 'source': 'Account', 'sanitized_number': '+551120817380'}",+55 11 2081-7380,,
DRS Group,http://www.drsgroup.com.br,http://www.linkedin.com/company/groupdrs,"{'number': '+55 11 3198-9000', 'source': 'Scraped', 'sanitized_number': '+551131989000'}",+55 11 3198-9000,English,
Grupo Cometa,http://www.viacometa.com.br,http://www.linkedin.com/company/grupocometaoficial,"{'number': '+55 66 3411-7000', 'source': 'Scraped', 'sanitized_number': '+556634117000'}",+55 66 3411-7000,Portuguese,
Casas da Água Materiais de Construção e Eletrodomésticos,http://www.casasdaagua.com.br,http://www.linkedin.com/company/casasdaagua,{},,Portuguese,
Endolog - Logística especializada em cirurgias e procedimentos,http://www.endolog.med.br,http://www.linkedin.com/company/endolog,"{'number': '+55 11 5108-0037', 'source': 'Account', 'sanitized_number': '+551151080037'}",+55 11 5108-0037,,
Carriers Logística e Transporte,http://www.carriers.com.br,http://www.linkedin.com/company/carrierslogistica,{},,,
DV3 Soluções Logísticas,http://www.dv3solucoes.com,http://www.linkedin.com/company/dv3-logistica,"{'number': '+55 11 3839-9868', 'source': 'Scraped', 'sanitized_number': '+551138399868'}",+55 11 3839-9868,,
Drogão Super,http://www.drogaosuper.com.br,http://www.linkedin.com/company/drogaosuper,{},,Portuguese,
Grupo MundialMix,http://www.grupomundialmix.com.br,http://www.linkedin.com/company/grupo-mundialmix,"{'number': '+55 48 3279-4100', 'source': 'Account', 'sanitized_number': '+554832794100'}",+55 48 3279-4100,,
Apoio Mineiro S.A.,http://www.apoiomineiro.com.br,http://www.linkedin.com/company/apoiomineiro,{},,Portuguese,
Dutra Máquinas,http://www.dutramaquinas.com.br,http://www.linkedin.com/company/dutramaquinas,{},,Portuguese,
El Ciruelo Brasil,http://www.elciruelo.com.br,http://www.linkedin.com/company/elciruelobrasil,"{'number': '+55 34 96863-0645', 'source': 'Owler', 'sanitized_number': '+5534968630645'}",+55 34 96863-0645,,
Eletrosom S/A,http://www.eletrosom.com,http://www.linkedin.com/company/eletrosom,{},,,
Rede Tatico de Supermercados,http://www.taticobaratotododia.com.br,http://www.linkedin.com/company/rede-tatico-de-supermercados,{},,,
Spicy retail,http://www.spicy.com.br,http://www.linkedin.com/company/spicy-retail,{},,Portuguese,
Public Superatacados,http://www.public.com.br,http://www.linkedin.com/company/publicsuperatacados,"{'number': '+55 11 5560-0939', 'source': 'Scraped', 'sanitized_number': '+551155600939'}",+55 11 5560-0939,Portuguese,
Robustec Indústria e Comércio Ltda,http://www.robustec.ind.br,http://www.linkedin.com/company/robustec-ind-stria-e-com-rcio-ltda,"{'number': '+55 54 3359-2200', 'source': 'Scraped', 'sanitized_number': '+555433592200'}",+55 54 3359-2200,,
Impacto Prime,http://www.impactoprime.com.br,http://www.linkedin.com/company/impactoprime,"{'number': '+55 800 100 7575', 'source': 'Scraped', 'sanitized_number': '+558001007575'}",+55 800 100 7575,Portuguese,
Grupo Doce Mel,http://www.frutasdocemel.com.br,http://www.linkedin.com/company/grupo-doce-mel,{},,"English, Portuguese, Spanish",
CBA - Soluções em Beneficio Alimentação,http://www.cbacestas.com.br,http://www.linkedin.com/company/cba---solu-es-em-beneficio-alimenta-o,"{'number': '+55 11 4040-0345', 'source': 'Scraped', 'sanitized_number': '+551140400345'}",+55 11 4040-0345,,
Shopping RioMar Fortaleza,http://www.riomarfortaleza.com.br,http://www.linkedin.com/company/riomarfortaleza,"{'number': '+55 800 047 4338', 'source': 'Scraped', 'sanitized_number': '+558000474338'}",+55 800 047 4338,,
Palato Supermercado,http://www.palato.com.br,http://www.linkedin.com/company/palato24h,"{'number': '+55 82 4004-7200', 'source': 'Scraped', 'sanitized_number': '+558240047200'}",+55 82 4004-7200,Italian,
Vitória Diesel,http://www.vitoriadiesel.com.br,http://www.linkedin.com/company/vitoria-diesel,"{'number': '+55 800 970 9090', 'source': 'Scraped', 'sanitized_number': '+558009709090'}",+55 800 970 9090,,
Salvador Logística,http://www.salvadorlogistica.com.br,http://www.linkedin.com/company/salvadorlogistica,{},,,
Original Autos,http://www.originalautos.com.br,http://www.linkedin.com/company/originalautos,"{'number': '+55 800 019 5775', 'source': 'Scraped', 'sanitized_number': '+558000195775'}",+55 800 019 5775,,
Caruaru Shopping,http://www.caruarushopping.com,http://www.linkedin.com/company/caruaru-shopping,{},,Portuguese,
Agrodanieli Ind. e Com. Ltda,http://www.grupodanieli.com.br,http://www.linkedin.com/company/grupo-danieli,{},,Portuguese,
PetCamp,http://www.petcamp.com.br,http://www.linkedin.com/company/petcamp,{},,,
Iskisita Atakado,http://www.iskisita.com.br,http://www.linkedin.com/company/iskisita-atakado,{},,,
ABCZ - Associação Brasileira dos Criadores de Zebu,http://www.abcz.org.br,http://www.linkedin.com/company/abcz-oficial,"{'number': '+55 34 3319-3900', 'source': 'Scraped', 'sanitized_number': '+553433193900'}",+55 34 3319-3900,,
Pinheiro Supermercado,http://www.pinheirosupermercado.com.br,http://www.linkedin.com/company/pinheiro-supermercado,{},,,
Fertran Transportes Oficial®,http://www.fertran.com.br,http://www.linkedin.com/company/fertran-transportes-ltda,{},,,
Supermercados Rondon,http://www.supermercadossrondon.com.br,http://www.linkedin.com/company/supermercadosrondon,{},,Portuguese,
lojasmel,http://www.lojasmel.com,http://www.linkedin.com/company/lojasmel,{},,,
Armarinhos Fernando,http://www.armarinhosfernandooficial.com.br,http://www.linkedin.com/company/armarinhos-fernando,"{'number': '+55 11 3325-0400', 'source': 'Scraped', 'sanitized_number': '+551133250400'}",+55 11 3325-0400,Portuguese,
Casa Pio,http://www.casapio.com.br,http://www.linkedin.com/company/casa-pio,{},,,
Dominalog Express,http://www.dominalog.com.br,http://www.linkedin.com/company/dominalog-express,{},,Portuguese,
Bee Delivery,http://www.beedelivery.com.br,http://www.linkedin.com/company/bee-delivery,"{'number': '+55 40209190', 'source': 'Scraped', 'sanitized_number': '+5540209190'}",+55 40209190,,
